4.222209332461234754e-01,1.646943009711825945e-01,4.867760209366504554e-01,9.561915622941785653e-01,-1.235482758265290248e-01,-3.395369021101345142e-02,2.632122084151196084e-01,1.527602420053772114e+00,1.614355021780555233e-01,6.906283183043138152e-01,4.937668457342762607e-01,-1.829390676830473739e+00,3.541862377522803640e-01
4.336483888480546778e-01,1.753615432195645696e-01,4.930436366074117394e-01,9.556754724348418550e-01,-1.188344714573086325e-01,-4.182960798004319025e-02,2.661072033525959668e-01,1.540818926846212022e+00,1.843667304250847794e-01,6.742210064748408449e-01,5.270080278669121432e-01,-1.780938475278097899e+00,3.455815823967697265e-01
4.449355909973588541e-01,1.862634792318785260e-01,4.993694299207334097e-01,9.551136915922633364e-01,-1.140136734384318562e-01,-4.943108676148579711e-02,2.689150164339132454e-01,1.551824702043730575e+00,2.070609590265268252e-01,6.587775184360797898e-01,5.579926215073118811e-01,-1.729131299768465579e+00,3.371750045891674930e-01
4.560672692841524212e-01,1.973868749452920013e-01,5.057614564275958458e-01,9.545103018513813042e-01,-1.091025322266505476e-01,-5.674398175545808387e-02,2.716373347974350150e-01,1.560666423142769377e+00,2.294779629971880341e-01,6.443039711056628427e-01,5.867508253509817751e-01,-1.674307223451276361e+00,3.289663189931599230e-01
4.670288861203186204e-01,2.087179513916601337e-01,5.122264703954501064e-01,9.538697121353248987e-01,-1.041171736252252816e-01,-6.375592230004313576e-02,2.742760813465839331e-01,1.567396877761260576e+00,2.515807075243307600e-01,6.307955973249731452e-01,6.133189805520805615e-01,-1.616797934007047299e+00,3.209549479196996402e-01
4.778067140182823969e-01,2.202424792531693376e-01,5.187699079028347260e-01,9.531965707575134061e-01,-9.907314979654285869e-02,-7.045626545420703712e-02,2.768333851683262292e-01,1.572074010474637795e+00,2.733352038282958474e-01,6.182376610059450162e-01,6.377388261623345711e-01,-1.556926764142379849e+00,3.131399332202469132e-01
4.883879023653879270e-01,2.319458763039950189e-01,5.253958881313428586e-01,9.524956825154474727e-01,-9.398539931631925970e-02,-7.683603866442137442e-02,2.793115512597777461e-01,1.574760038000900586e+00,2.947103453805323681e-01,6.066064674624840336e-01,6.600567740712125486e-01,-1.495007050869987086e+00,3.055199527216575506e-01
4.987605328711207098e-01,2.438133057726450947e-01,5.321072316131488789e-01,9.517719313198107489e-01,-8.886821584653065154e-02,-8.288787352912636852e-02,2.817130302024233868e-01,1.575520641078402839e+00,3.156777312366155774e-01,5.958704328288182417e-01,6.803232139299655312e-01,-1.431340815721411586e+00,2.980933400647968745e-01
5.089136632216380018e-01,2.558297737754774426e-01,5.389054939014509271e-01,9.510302090938341779e-01,-8.373522487374099321e-02,-8.860593262634404443e-02,2.840403883423935905e-01,1.574424237730750242e+00,3.362114826070159435e-01,5.859911796705502551e-01,6.985918563467475861e-01,-1.366217749450765684e+00,2.908581069507306105e-01
5.188373588153015747e-01,2.679802241396763707e-01,5.457910129171601454e-01,9.502753514388866396e-01,-7.859936786461349523e-02,-9.398583126611638472e-02,2.862962789492743965e-01,1.571541339407782401e+00,3.562880580310867629e-01,5.769246299323624871e-01,7.149191205089933110e-01,-1.299914478295143283e+00,2.838119669438423087e-01
5.285227127620073517e-01,2.802496291404327766e-01,5.527629680871982698e-01,9.495120803484111693e-01,-7.347289312868238165e-02,-9.902455588429556754e-02,2.884834147393078307e-01,1.566943988795451048e+00,3.758860716962565407e-01,5.686220708882887553e-01,7.293635704016919741e-01,-1.232694084366278364e+00,2.769523601226470122e-01
