7.334741950619827477e-01,1.062712880449350195e+00,9.711762664613690088e-01
7.347048514946585840e-01,1.067115448055360405e+00,9.722360832017606924e-01
7.359994044031369365e-01,1.071453867848295438e+00,9.732509550960818379e-01
7.373579163950396698e-01,1.075729181313052063e+00,9.742224295205098583e-01
7.387803457884091207e-01,1.079942380599876017e+00,9.751520335713710352e-01
7.402665503199631347e-01,1.084094408938071519e+00,9.760412736281918189e-01
7.418162908764538432e-01,1.088186161157794540e+00,9.768916348509664171e-01
7.434292352408948812e-01,1.092218484312652560e+00,9.777045806173084719e-01
7.451049618459458790e-01,1.096192178396007799e+00,9.784815519059486544e-01
7.468429635272360034e-01,1.100107997144069261e+00,9.792239666336753912e-01
7.486426512698688418e-01,1.103966648919061155e+00,9.799332189533076498e-01
7.505033579417790257e-01,1.107768797665958260e+00,9.806106785206406551e-01
7.524243420080046763e-01,1.111515063936492353e+00,9.812576897385286712e-01
7.544047912203090123e-01,1.115206025974347259e+00,9.818755709863726810e-01
7.564438262769205279e-01,1.118842220855672975e+00,9.824656138432760200e-01
7.585405044474766711e-01,1.122424145679265184e+00,9.830290823130244382e-01
7.606938231585441690e-01,1.125952258800966721e+00,9.835672120588543343e-01
7.629027235353608161e-01,1.129426981107057859e+00,9.840812096556965649e-01
7.651660938956957869e-01,1.132848697321608311e+00,9.845722518672426204e-01
7.674827731919631191e-01,1.136217757342967705e+00,9.850414849547713958e-01
7.698515543979470577e-01,1.139534477604768892e+00,9.854900240242252529e-01
7.722711878367151117e-01,1.142799142457016526e+00,9.859189524175214769e-01
7.747403844464981759e-01,1.146012005563024738e+00,9.863293211535598681e-01
7.772578189815214644e-01,1.149173291308155820e+00,9.867221484238267726e-01
7.798221331449617377e-01,1.152283196216498773e+00,9.870984191469250879e-01
7.824319386514029251e-01,1.155341890371807567e+00,9.874590845857723620e-01
7.850858202163513155e-01,1.158349518839200565e+00,9.878050620306223495e-01
7.877823384705618937e-01,1.161306203084295996e+00,9.881372345504756405e-01
7.905200327971179108e-01,1.164212042386636448e+00,9.884564508148659945e-01
7.932974240893944096e-01,1.167067115244422748e+00,9.887635249874398014e-01
7.961130174282285976e-01,1.169871480767750604e+00,9.890592366921955314e-01
7.989653046768102618e-01,1.172625180057708327e+00,9.893443310527175738e-01
8.018527669919964795e-01,1.175328237568856737e+00,9.896195188042317126e-01
8.047738772509477334e-01,1.177980662452779326e+00,9.898854764778286519e-01
