1.893136033777126841e+03,1.894475200054668221e+03,1.893859090527839498e+03,1.894730619460776552e+03
1.893298715364783220e+03,1.894665973632002760e+03,1.894047797313698993e+03,1.894896469804823937e+03
1.893454878187177201e+03,1.894847984939443677e+03,1.894228115562674930e+03,1.895054587667349097e+03
1.893604583435152790e+03,1.895021347819937546e+03,1.894400152506549603e+03,1.895205073398210288e+03
1.893747906504166167e+03,1.895186190884795906e+03,1.894564029924398255e+03,1.895348041252997064e+03
1.893884936160035977e+03,1.895342656586987914e+03,1.894719883228251774e+03,1.895483618527656290e+03
1.894015773671939996e+03,1.895490900265979008e+03,1.894867860519929991e+03,1.895611944662512315e+03
1.894140531920733565e+03,1.895631089171820349e+03,1.895008121627219225e+03,1.895733170323827608e+03
1.894259334490122683e+03,1.895763401476111994e+03,1.895140837126953329e+03,1.895847456470159386e+03
1.894372314747367454e+03,1.895888025276875396e+03,1.895266187361729635e+03,1.895954973410902767e+03
1.894479614920893255e+03,1.896005157603422049e+03,1.895384361456857278e+03,1.896055899862647948e+03
1.894581385180320694e+03,1.896115003427122019e+03,1.895495556342779309e+03,1.896150422010332477e+03
1.894677782723565315e+03,1.896217774684252390e+03,1.895599975789646351e+03,1.896238732577231303e+03
1.894768970878019900e+03,1.896313689313885789e+03,1.895697829457257512e+03,1.896321029910172683e+03
1.894855118218410780e+03,1.896402970317464451e+03,1.895789331965646170e+03,1.896397517083071307e+03
1.894936397706089565e+03,1.896485844842273082e+03,1.895874701990569520e+03,1.896468401023297702e+03
1.895012985853692271e+03,1.896562543292944838e+03,1.895954161386003761e+03,1.896533891664628982e+03
1.895085061917339999e+03,1.896633298474029061e+03,1.896027934338197838e+03,1.896594201129221574e+03
1.895152807120277885e+03,1.896698344765867432e+03,1.896096246552622915e+03,1.896649542941634991e+03
1.895216403909536211e+03,1.896757917336221908e+03,1.896159324476522443e+03,1.896700131277124001e+03
1.895276035246582524e+03,1.896812251390204665e+03,1.896217394559652121e+03,1.896746180245531832e+03
1.895331883937702514e+03,1.896861581456694239e+03,1.896270682552010385e+03,1.896787903214075641e+03
1.895384131998608837e+03,1.896906140718316692e+03,1.896319412843864711e+03,1.896825512166846920e+03
1.895432960055531566e+03,1.896946160384095492e+03,1.896363807847443923e+03,1.896859217103733272e+03
1.895478546800376989e+03,1.896981869091060162e+03,1.896404087411693581e+03,1.896889225485772158e+03
1.895521068463180427e+03,1.897013492367125991e+03,1.896440468292890728e+03,1.896915741709773101e+03
1.895560698343495460e+03,1.897041252119784303e+03,1.896473163653673964e+03,1.896938966633760856e+03
1.895597606371302618e+03,1.897065366174609608e+03,1.896502382611116218e+03,1.896959097137199478e+03
1.895631958711141806e+03,1.897086047852232923e+03,1.896528329823048125e+03,1.896976325722968795e+03
1.895663917404644508e+03,1.897103505585845141e+03,1.896551205114921004e+03,1.896990840159204481e+03
1.895693640050851627e+03,1.897117942579922101e+03,1.896571203146842663e+03,1.897002823158321917e+03
1.895721279523191242e+03,1.897129556506994049e+03,1.896588513119454774e+03,1.897012452095224489e+03
1.895746983725020300e+03,1.897138539241790340e+03,1.896603318516163881e+03,1.897019898761811874e+03
1.895770895377577062e+03,1.897145076633488770e+03,1.896615796883434996e+03,1.897025329156838325e+03
1.895793151843962050e+03,1.897149348312168513e+03,1.896626119644993878e+03,1.897028903310529131e+03
1.895813884984942206e+03,1.897151527529576697e+03,1.896634451950379344e+03,1.897030775142173070e+03
1.895833221045678783e+03,1.897151781033125417e+03,1.896640952555767853e+03,1.897031092349059918e+03
1.895851280573166150e+03,1.897150268970258367e+03,1.896645773735323928e+03,1.897029996325607044e+03
1.895868178360845604e+03,1.897147144822807832e+03,1.896649061222176215e+03,1.897027622111346545e+03
1.895884023420502672e+03,1.897142555368941657e+03,1.896650954176769574e+03,1.897024098366012595e+03
1.895898918979773043e+03,1.897136640671888244e+03,1.896651585181131850e+03,1.897019547369260863e+03
1.895912962501718084e+03,1.897129534093420489e+03,1.896651080258209277e+03,1.897014085044975900e+03
1.895926245727738433e+03,1.897121362329416343e+03,1.896649558913217788e+03,1.897007821008124210e+03
1.895938854740283887e+03,1.897112245468917081e+03,1.896647134196253546e+03,1.897000858630554148e+03
1.895950870043588566e+03,1.897102297070608074e+03,1.896643912785049451e+03,1.896993295128268755e+03
1.895962366663023204e+03,1.897091624259571518e+03,1.896639995084713519e+03,1.896985221663532684e+03
1.895973414258233788e+03,1.897080327839251140e+03,1.896635475344612132e+03,1.896976723465263376e+03
1.895984077252248426e+03,1.897068502419441074e+03,1.896630441789384577e+03,1.896967879961610151e+03
1.895994414972010645e+03,1.897056236558001501e+03,1.896624976763255518e+03,1.896958764926378080e+03
1.896004481798941015e+03,1.897043612912835215e+03,1.896619156887785266e+03,1.896949446638208883e+03
1.896014327333333085e+03,1.897030708408372902e+03,1.896613053226062902e+03,1.896939988045807013e+03
1.896023996559923262e+03,1.897017594405707769e+03,1.896606731462319431e+03,1.896930446948303825e+03
1.896033530030891825e+03,1.897004336888006492e+03,1.896600252080440441e+03,1.896920876174174737e+03
1.896042964046554061e+03,1.896990996647832389e+03,1.896593670555820609e+03,1.896911323772314063e+03
1.896052330836780584e+03,1.896977629475375124e+03,1.896587037555887491e+03,1.896901833213177724e+03
1.896061658761147100e+03,1.896964286364516738e+03,1.896580399130890100e+03,1.896892443578852863e+03
1.896070972500646803e+03,1.896951013711198357e+03,1.896573796918832841e+03,1.896883189766592295e+03
1.896080293248453017e+03,1.896937853515035840e+03,1.896567268352781412e+03,1.896874102695082229e+03
1.896089638909609675e+03,1.896924843586749603e+03,1.896560846862757899e+03,1.896865209504962195e+03
1.896099024296461721e+03,1.896912017753516693e+03,1.896554562081066706e+03,1.896856533762242634e+03
1.896108461320186962e+03,1.896899406062092567e+03,1.896548440048739167e+03,1.896848095663412096e+03
1.896117959186276266e+03,1.896887034984650882e+03,1.896542503416263116e+03,1.896839912233178893e+03
1.896127524582125943e+03,1.896874927618316406e+03,1.896536771646124180e+03,1.896831997525338693e+03
1.896137161864503696e+03,1.896863103885863893e+03,1.896531261209545846e+03,1.896824362816547136e+03
1.896146873242441416e+03,1.896851580730924752e+03,1.896525985780852125e+03,1.896817016798301665e+03
